id,pid,deep,name,pinyin_prefix,pinyin_prefix2,pinyin,ext_id,ext_name,full_name
511524,5115,2,长宁,c,cn,chang ning,511524000000,长宁县,四川省 宜宾市 长宁县
511525,5115,2,高县,g,gx,gao xian,511525000000,高县,四川省 宜宾市 高县
511526,5115,2,珙县,g,gx,gong xian,511526000000,珙县,四川省 宜宾市 珙县
511527,5115,2,筠连,j,jl,jun lian,511527000000,筠连县,四川省 宜宾市 筠连县
511528,5115,2,兴文,x,xw,xing wen,511528000000,兴文县,四川省 宜宾市 兴文县
511529,5115,2,屏山,p,ps,ping shan,511529000000,屏山县,四川省 宜宾市 屏山县
5116,51,1,广安,g,ga,guang an,511600000000,广安市,四川省 广安市
511602,5116,2,广安区,g,gaq,guang an qu,511602000000,广安区,四川省 广安市 广安区
511603,5116,2,前锋,q,qf,qian feng,511603000000,前锋区,四川省 广安市 前锋区
511621,5116,2,岳池,y,yc,yue chi,511621000000,岳池县,四川省 广安市 岳池县
511622,5116,2,武胜,w,ws,wu sheng,511622000000,武胜县,四川省 广安市 武胜县
511623,5116,2,邻水,l,ls,lin shui,511623000000,邻水县,四川省 广安市 邻水县
511681,5116,2,华蓥,h,hy,hua ying,511681000000,华蓥市,四川省 广安市 华蓥市
5117,51,1,达州,d,dz,da zhou,511700000000,达州市,四川省 达州市
511702,5117,2,通川,t,tc,tong chuan,511702000000,通川区,四川省 达州市 通川区
511703,5117,2,达川,d,dc,da chuan,511703000000,达川区,四川省 达州市 达川区
511722,5117,2,宣汉,x,xh,xuan han,511722000000,宣汉县,四川省 达州市 宣汉县
511723,5117,2,开江,k,kj,kai jiang,511723000000,开江县,四川省 达州市 开江县
511724,5117,2,大竹,d,dz,da zhu,511724000000,大竹县,四川省 达州市 大竹县
511725,5117,2,渠县,q,qx,qu xian,511725000000,渠县,四川省 达州市 渠县
511781,5117,2,万源,w,wy,wan yuan,511781000000,万源市,四川省 达州市 万源市
5118,51,1,雅安,y,ya,ya an,511800000000,雅安市,四川省 雅安市
511802,5118,2,雨城,y,yc,yu cheng,511802000000,雨城区,四川省 雅安市 雨城区
511803,5118,2,名山,m,ms,ming shan,511803000000,名山区,四川省 雅安市 名山区
511822,5118,2,荥经,y,yj,ying jing,511822000000,荥经县,四川省 雅安市 荥经县
511823,5118,2,汉源,h,hy,han yuan,511823000000,汉源县,四川省 雅安市 汉源县
511824,5118,2,石棉,s,sm,shi mian,511824000000,石棉县,四川省 雅安市 石棉县
511825,5118,2,天全,t,tq,tian quan,511825000000,天全县,四川省 雅安市 天全县
511826,5118,2,芦山,l,ls,lu shan,511826000000,芦山县,四川省 雅安市 芦山县
511827,5118,2,宝兴,b,bx,bao xing,511827000000,宝兴县,四川省 雅安市 宝兴县
5119,51,1,巴中,b,bz,ba zhong,511900000000,巴中市,四川省 巴中市
511902,5119,2,巴州,b,bz,ba zhou,511902000000,巴州区,四川省 巴中市 巴州区
511903,5119,2,恩阳,e,ey,en yang,511903000000,恩阳区,四川省 巴中市 恩阳区
511921,5119,2,通江,t,tj,tong jiang,511921000000,通江县,四川省 巴中市 通江县
511922,5119,2,南江,n,nj,nan jiang,511922000000,南江县,四川省 巴中市 南江县
511923,5119,2,平昌,p,pc,ping chang,511923000000,平昌县,四川省 巴中市 平昌县
5120,51,1,资阳,z,zy,zi yang,512000000000,资阳市,四川省 资阳市
512002,5120,2,雁江,y,yj,yan jiang,512002000000,雁江区,四川省 资阳市 雁江区
512021,5120,2,安岳,a,ay,an yue,512021000000,安岳县,四川省 资阳市 安岳县
512022,5120,2,乐至,l,lz,le zhi,512022000000,乐至县,四川省 资阳市 乐至县
5132,51,1,阿坝,a,ab,a ba,513200000000,阿坝藏族羌族自治州,四川省 阿坝藏族羌族自治州
513201,5132,2,马尔康,m,mek,ma er kang,513201000000,马尔康市,四川省 阿坝藏族羌族自治州 马尔康市
513221,5132,2,汶川,w,wc,wen chuan,513221000000,汶川县,四川省 阿坝藏族羌族自治州 汶川县
513222,5132,2,理县,l,lx,li xian,513222000000,理县,四川省 阿坝藏族羌族自治州 理县
513223,5132,2,茂县,m,mx,mao xian,513223000000,茂县,四川省 阿坝藏族羌族自治州 茂县
513224,5132,2,松潘,s,sp,song pan,513224000000,松潘县,四川省 阿坝藏族羌族自治州 松潘县
513225,5132,2,九寨沟,j,jzg,jiu zhai gou,513225000000,九寨沟县,四川省 阿坝藏族羌族自治州 九寨沟县
513226,5132,2,金川,j,jc,jin chuan,513226000000,金川县,四川省 阿坝藏族羌族自治州 金川县
513227,5132,2,小金,x,xj,xiao jin,513227000000,小金县,四川省 阿坝藏族羌族自治州 小金县
513228,5132,2,黑水,h,hs,hei shui,513228000000,黑水县,四川省 阿坝藏族羌族自治州 黑水县
513230,5132,2,壤塘,r,rt,rang tang,513230000000,壤塘县,四川省 阿坝藏族羌族自治州 壤塘县
513231,5132,2,阿坝县,a,abx,a ba xian,513231000000,阿坝县,四川省 阿坝藏族羌族自治州 阿坝县
513232,5132,2,若尔盖,r,reg,ruo er gai,513232000000,若尔盖县,四川省 阿坝藏族羌族自治州 若尔盖县
513233,5132,2,红原,h,hy,hong yuan,513233000000,红原县,四川省 阿坝藏族羌族自治州 红原县
5133,51,1,甘孜,g,gz,gan zi,513300000000,甘孜藏族自治州,四川省 甘孜藏族自治州
513301,5133,2,康定,k,kd,kang ding,513301000000,康定市,四川省 甘孜藏族自治州 康定市
513322,5133,2,泸定,l,ld,lu ding,513322000000,泸定县,四川省 甘孜藏族自治州 泸定县
513323,5133,2,丹巴,d,db,dan ba,513323000000,丹巴县,四川省 甘孜藏族自治州 丹巴县
513324,5133,2,九龙,j,jl,jiu long,513324000000,九龙县,四川省 甘孜藏族自治州 九龙县
513325,5133,2,雅江,y,yj,ya jiang,513325000000,雅江县,四川省 甘孜藏族自治州 雅江县
513326,5133,2,道孚,d,df,dao fu,513326000000,道孚县,四川省 甘孜藏族自治州 道孚县
513327,5133,2,炉霍,l,lh,lu huo,513327000000,炉霍县,四川省 甘孜藏族自治州 炉霍县
513328,5133,2,甘孜县,g,gzx,gan zi xian,513328000000,甘孜县,四川省 甘孜藏族自治州 甘孜县
513329,5133,2,新龙,x,xl,xin long,513329000000,新龙县,四川省 甘孜藏族自治州 新龙县
513330,5133,2,德格,d,dg,de ge,513330000000,德格县,四川省 甘孜藏族自治州 德格县
513331,5133,2,白玉,b,by,bai yu,513331000000,白玉县,四川省 甘孜藏族自治州 白玉县
513332,5133,2,石渠,s,sq,shi qu,513332000000,石渠县,四川省 甘孜藏族自治州 石渠县
513333,5133,2,色达,s,sd,se da,513333000000,色达县,四川省 甘孜藏族自治州 色达县
513334,5133,2,理塘,l,lt,li tang,513334000000,理塘县,四川省 甘孜藏族自治州 理塘县
513335,5133,2,巴塘,b,bt,ba tang,513335000000,巴塘县,四川省 甘孜藏族自治州 巴塘县
513336,5133,2,乡城,x,xc,xiang cheng,513336000000,乡城县,四川省 甘孜藏族自治州 乡城县
513337,5133,2,稻城,d,dc,dao cheng,513337000000,稻城县,四川省 甘孜藏族自治州 稻城县
513338,5133,2,得荣,d,dr,de rong,513338000000,得荣县,四川省 甘孜藏族自治州 得荣县
5134,51,1,凉山,l,ls,liang shan,513400000000,凉山彝族自治州,四川省 凉山彝族自治州
513401,5134,2,西昌,x,xc,xi chang,513401000000,西昌市,四川省 凉山彝族自治州 西昌市
513422,5134,2,木里,m,ml,mu li,513422000000,木里藏族自治县,四川省 凉山彝族自治州 木里藏族自治县
513423,5134,2,盐源,y,yy,yan yuan,513423000000,盐源县,四川省 凉山彝族自治州 盐源县
513424,5134,2,德昌,d,dc,de chang,513424000000,德昌县,四川省 凉山彝族自治州 德昌县
513425,5134,2,会理,h,hl,hui li,513425000000,会理县,四川省 凉山彝族自治州 会理县
513426,5134,2,会东,h,hd,hui dong,513426000000,会东县,四川省 凉山彝族自治州 会东县
513427,5134,2,宁南,n,nn,ning nan,513427000000,宁南县,四川省 凉山彝族自治州 宁南县
513428,5134,2,普格,p,pg,pu ge,513428000000,普格县,四川省 凉山彝族自治州 普格县
513429,5134,2,布拖,b,bt,bu tuo,513429000000,布拖县,四川省 凉山彝族自治州 布拖县
513430,5134,2,金阳,j,jy,jin yang,513430000000,金阳县,四川省 凉山彝族自治州 金阳县
513431,5134,2,昭觉,z,zj,zhao jue,513431000000,昭觉县,四川省 凉山彝族自治州 昭觉县
513432,5134,2,喜德,x,xd,xi de,513432000000,喜德县,四川省 凉山彝族自治州 喜德县
513433,5134,2,冕宁,m,mn,mian ning,513433000000,冕宁县,四川省 凉山彝族自治州 冕宁县
513434,5134,2,越西,y,yx,yue xi,513434000000,越西县,四川省 凉山彝族自治州 越西县
513435,5134,2,甘洛,g,gl,gan luo,513435000000,甘洛县,四川省 凉山彝族自治州 甘洛县
513436,5134,2,美姑,m,mg,mei gu,513436000000,美姑县,四川省 凉山彝族自治州 美姑县
513437,5134,2,雷波,l,lb,lei bo,513437000000,雷波县,四川省 凉山彝族自治州 雷波县
52,0,0,贵州,g,gz,gui zhou,520000000000,贵州省,贵州省
5201,52,1,贵阳,g,gy,gui yang,520100000000,贵阳市,贵州省 贵阳市
520102,5201,2,南明,n,nm,nan ming,520102000000,南明区,贵州省 贵阳市 南明区
520103,5201,2,云岩,y,yy,yun yan,520103000000,云岩区,贵州省 贵阳市 云岩区
520111,5201,2,花溪,h,hx,hua xi,520111000000,花溪区,贵州省 贵阳市 花溪区
520112,5201,2,乌当,w,wd,wu dang,520112000000,乌当区,贵州省 贵阳市 乌当区
520113,5201,2,白云,b,by,bai yun,520113000000,白云区,贵州省 贵阳市 白云区
520115,5201,2,观山湖,g,gsh,guan shan hu,520115000000,观山湖区,贵州省 贵阳市 观山湖区
520121,5201,2,开阳,k,ky,kai yang,520121000000,开阳县,贵州省 贵阳市 开阳县
520122,5201,2,息烽,x,xf,xi feng,520122000000,息烽县,贵州省 贵阳市 息烽县
520123,5201,2,修文,x,xw,xiu wen,520123000000,修文县,贵州省 贵阳市 修文县
520181,5201,2,清镇,q,qz,qing zhen,520181000000,清镇市,贵州省 贵阳市 清镇市
5202,52,1,六盘水,l,lps,liu pan shui,520200000000,六盘水市,贵州省 六盘水市
520201,5202,2,钟山,z,zs,zhong shan,520201000000,钟山区,贵州省 六盘水市 钟山区
520203,5202,2,六枝特,l,lzt,liu zhi te,520203000000,六枝特区,贵州省 六盘水市 六枝特区
520221,5202,2,水城,s,sc,shui cheng,520221000000,水城区,贵州省 六盘水市 水城区
520281,5202,2,盘州,p,pz,pan zhou,520281000000,盘州市,贵州省 六盘水市 盘州市
5203,52,1,遵义,z,zy,zun yi,520300000000,遵义市,贵州省 遵义市
520302,5203,2,红花岗,h,hhg,hong hua gang,520302000000,红花岗区,贵州省 遵义市 红花岗区
520303,5203,2,汇川,h,hc,hui chuan,520303000000,汇川区,贵州省 遵义市 汇川区
520304,5203,2,播州,b,bz,bo zhou,520304000000,播州区,贵州省 遵义市 播州区
520322,5203,2,桐梓,t,tz,tong zi,520322000000,桐梓县,贵州省 遵义市 桐梓县
520323,5203,2,绥阳,s,sy,sui yang,520323000000,绥阳县,贵州省 遵义市 绥阳县
520324,5203,2,正安,z,za,zheng an,520324000000,正安县,贵州省 遵义市 正安县
520325,5203,2,道真,d,dz,dao zhen,520325000000,道真仡佬族苗族自治县,贵州省 遵义市 道真仡佬族苗族自治县
520326,5203,2,务川,w,wc,wu chuan,520326000000,务川仡佬族苗族自治县,贵州省 遵义市 务川仡佬族苗族自治县
520327,5203,2,凤冈,f,fg,feng gang,520327000000,凤冈县,贵州省 遵义市 凤冈县
520328,5203,2,湄潭,m,mt,mei tan,520328000000,湄潭县,贵州省 遵义市 湄潭县
520329,5203,2,余庆,y,yq,yu qing,520329000000,余庆县,贵州省 遵义市 余庆县
520330,5203,2,习水,x,xs,xi shui,520330000000,习水县,贵州省 遵义市 习水县
520381,5203,2,赤水,c,cs,chi shui,520381000000,赤水市,贵州省 遵义市 赤水市
520382,5203,2,仁怀,r,rh,ren huai,520382000000,仁怀市,贵州省 遵义市 仁怀市
5204,52,1,安顺,a,as,an shun,520400000000,安顺市,贵州省 安顺市
520402,5204,2,西秀,x,xx,xi xiu,520402000000,西秀区,贵州省 安顺市 西秀区
520403,5204,2,平坝,p,pb,ping ba,520403000000,平坝区,贵州省 安顺市 平坝区
520422,5204,2,普定,p,pd,pu ding,520422000000,普定县,贵州省 安顺市 普定县
520423,5204,2,镇宁,z,zn,zhen ning,520423000000,镇宁布依族苗族自治县,贵州省 安顺市 镇宁布依族苗族自治县
520424,5204,2,关岭,g,gl,guan ling,520424000000,关岭布依族苗族自治县,贵州省 安顺市 关岭布依族苗族自治县
520425,5204,2,紫云,z,zy,zi yun,520425000000,紫云苗族布依族自治县,贵州省 安顺市 紫云苗族布依族自治县
5205,52,1,毕节,b,bj,bi jie,520500000000,毕节市,贵州省 毕节市
520502,5205,2,七星关,q,qxg,qi xing guan,520502000000,七星关区,贵州省 毕节市 七星关区
520521,5205,2,大方,d,df,da fang,520521000000,大方县,贵州省 毕节市 大方县
520522,5205,2,黔西,q,qx,qian xi,520522000000,黔西县,贵州省 毕节市 黔西县
520523,5205,2,金沙,j,js,jin sha,520523000000,金沙县,贵州省 毕节市 金沙县
520524,5205,2,织金,z,zj,zhi jin,520524000000,织金县,贵州省 毕节市 织金县
520525,5205,2,纳雍,n,ny,na yong,520525000000,纳雍县,贵州省 毕节市 纳雍县
520526,5205,2,威宁,w,wn,wei ning,520526000000,威宁彝族回族苗族自治县,贵州省 毕节市 威宁彝族回族苗族自治县
520527,5205,2,赫章,h,hz,he zhang,520527000000,赫章县,贵州省 毕节市 赫章县
5206,52,1,铜仁,t,tr,tong ren,520600000000,铜仁市,贵州省 铜仁市
520602,5206,2,碧江,b,bj,bi jiang,520602000000,碧江区,贵州省 铜仁市 碧江区
520603,5206,2,万山,w,ws,wan shan,520603000000,万山区,贵州省 铜仁市 万山区
520621,5206,2,江口,j,jk,jiang kou,520621000000,江口县,贵州省 铜仁市 江口县
520622,5206,2,玉屏,y,yp,yu ping,520622000000,玉屏侗族自治县,贵州省 铜仁市 玉屏侗族自治县
520623,5206,2,石阡,s,sq,shi qian,520623000000,石阡县,贵州省 铜仁市 石阡县
520624,5206,2,思南,s,sn,si nan,520624000000,思南县,贵州省 铜仁市 思南县
520625,5206,2,印江,y,yj,yin jiang,520625000000,印江土家族苗族自治县,贵州省 铜仁市 印江土家族苗族自治县
520626,5206,2,德江,d,dj,de jiang,520626000000,德江县,贵州省 铜仁市 德江县
520627,5206,2,沿河,y,yh,yan he,520627000000,沿河土家族自治县,贵州省 铜仁市 沿河土家族自治县
520628,5206,2,松桃,s,st,song tao,520628000000,松桃苗族自治县,贵州省 铜仁市 松桃苗族自治县
5223,52,1,黔西南,q,qxn,qian xi nan,522300000000,黔西南布依族苗族自治州,贵州省 黔西南布依族苗族自治州
522301,5223,2,兴义,x,xy,xing yi,522301000000,兴义市,贵州省 黔西南布依族苗族自治州 兴义市
522302,5223,2,兴仁,x,xr,xing ren,522302000000,兴仁市,贵州省 黔西南布依族苗族自治州 兴仁市
522323,5223,2,普安,p,pa,pu an,522323000000,普安县,贵州省 黔西南布依族苗族自治州 普安县
522324,5223,2,晴隆,q,ql,qing long,522324000000,晴隆县,贵州省 黔西南布依族苗族自治州 晴隆县
522325,5223,2,贞丰,z,zf,zhen feng,522325000000,贞丰县,贵州省 黔西南布依族苗族自治州 贞丰县
522326,5223,2,望谟,w,wm,wang mo,522326000000,望谟县,贵州省 黔西南布依族苗族自治州 望谟县
522327,5223,2,册亨,c,ch,ce heng,522327000000,册亨县,贵州省 黔西南布依族苗族自治州 册亨县
522328,5223,2,安龙,a,al,an long,522328000000,安龙县,贵州省 黔西南布依族苗族自治州 安龙县
5226,52,1,黔东南,q,qdn,qian dong nan,522600000000,黔东南苗族侗族自治州,贵州省 黔东南苗族侗族自治州
522601,5226,2,凯里,k,kl,kai li,522601000000,凯里市,贵州省 黔东南苗族侗族自治州 凯里市
522622,5226,2,黄平,h,hp,huang ping,522622000000,黄平县,贵州省 黔东南苗族侗族自治州 黄平县
522623,5226,2,施秉,s,sb,shi bing,522623000000,施秉县,贵州省 黔东南苗族侗族自治州 施秉县
522624,5226,2,三穗,s,ss,san sui,522624000000,三穗县,贵州省 黔东南苗族侗族自治州 三穗县
522625,5226,2,镇远,z,zy,zhen yuan,522625000000,镇远县,贵州省 黔东南苗族侗族自治州 镇远县
522626,5226,2,岑巩,c,cg,cen gong,522626000000,岑巩县,贵州省 黔东南苗族侗族自治州 岑巩县
522627,5226,2,天柱,t,tz,tian zhu,522627000000,天柱县,贵州省 黔东南苗族侗族自治州 天柱县
522628,5226,2,锦屏,j,jp,jin ping,522628000000,锦屏县,贵州省 黔东南苗族侗族自治州 锦屏县
522629,5226,2,剑河,j,jh,jian he,522629000000,剑河县,贵州省 黔东南苗族侗族自治州 剑河县
522630,5226,2,台江,t,tj,tai jiang,522630000000,台江县,贵州省 黔东南苗族侗族自治州 台江县
522631,5226,2,黎平,l,lp,li ping,522631000000,黎平县,贵州省 黔东南苗族侗族自治州 黎平县
522632,5226,2,榕江,r,rj,rong jiang,522632000000,榕江县,贵州省 黔东南苗族侗族自治州 榕江县
522633,5226,2,从江,c,cj,cong jiang,522633000000,从江县,贵州省 黔东南苗族侗族自治州 从江县
522634,5226,2,雷山,l,ls,lei shan,522634000000,雷山县,贵州省 黔东南苗族侗族自治州 雷山县
522635,5226,2,麻江,m,mj,ma jiang,522635000000,麻江县,贵州省 黔东南苗族侗族自治州 麻江县
522636,5226,2,丹寨,d,dz,dan zhai,522636000000,丹寨县,贵州省 黔东南苗族侗族自治州 丹寨县
5227,52,1,黔南,q,qn,qian nan,522700000000,黔南布依族苗族自治州,贵州省 黔南布依族苗族自治州
522701,5227,2,都匀,d,dy,du yun,522701000000,都匀市,贵州省 黔南布依族苗族自治州 都匀市
522702,5227,2,福泉,f,fq,fu quan,522702000000,福泉市,贵州省 黔南布依族苗族自治州 福泉市
522722,5227,2,荔波,l,lb,li bo,522722000000,荔波县,贵州省 黔南布依族苗族自治州 荔波县
522723,5227,2,贵定,g,gd,gui ding,522723000000,贵定县,贵州省 黔南布依族苗族自治州 贵定县
522725,5227,2,瓮安,w,wa,weng an,522725000000,瓮安县,贵州省 黔南布依族苗族自治州 瓮安县
522726,5227,2,独山,d,ds,du shan,522726000000,独山县,贵州省 黔南布依族苗族自治州 独山县
